Departamento,Municipio,Estado,Topografia,Drenaje,Materia orgánica (MO) %,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Zinc (Zn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,Produccion,Rendimiento
25.0,25530.0,2.0,11.0,20.0,2.094924611746169,2.7936660992976754,0.6795051106639839,0.14,1.0251509054325956,4.359154929577465,1.0,0.059730734,80.0,4.8,60.0
54.0,54051.0,3.0,9.0,20.0,2.1488188054169384,3.1873852455877243,1.1129626524390248,0.14,1.0,2.900406504065041,1.0,0.2565993552703608,120.0,1.8,15.0
15.0,15664.0,2.0,9.0,20.0,5.042736455779679,0.538299417,13.98801453,0.18248083,2.087,12.822,5.7940000000000005,0.2715398344961869,0.0,0.0,0.0
25.0,25736.0,2.0,9.0,20.0,4.882424645172399,5.912109466144087,3.96864,0.11968,5.1,32.9,7.0,0.044113715,0.0,0.0,0.0
86.0,86865.0,2.0,9.0,20.0,2.9790724731813296,2.7329766806325795,0.9212813043478258,0.14,6.7370095440084805,22.700954400848342,3.882290562036053,0.1030611885124744,140.0,910.0,6.5
52.0,52317.0,3.0,11.0,20.0,21.975207552686587,1.584711813060551,3.334712843651628,0.1535257187827912,6.210912906610704,20.44176285414481,9.458551941238197,0.1409036732758778,40.0,520.0,13.0
25.0,11001.0,2.0,9.0,21.0,4.787870443850625,2.174782361993044,1.05563085,0.1588454,62.216,1.0,1.0,0.1957700702446649,0.0,0.0,0.0
54.0,54206.0,3.0,16.0,20.0,2.71,3.951893979,0.59,0.14,1.0,3.161,1.0,0.24,0.0,0.0,0.0
52.0,52835.0,2.0,9.0,20.0,5.279257355744552,1.112227125185125,1.4664,0.05984,2.7,16.1,1.6,0.2922645784473506,0.0,0.0,0.0
41.0,41483.0,2.0,9.0,20.0,8.850597187997325,1.2971789467133077,3.7789718,0.14,1.0,17.105999999999998,1.0,0.2944617784711388,0.0,0.0,0.0
18.0,18256.0,3.0,16.0,20.0,2.666783266301534,7.952431743867063,2.37662413,0.14,2.602,156.981,1.124,0.1665375677769171,0.0,0.0,0.0
25.0,25867.0,2.0,11.0,20.0,4.312673496699623,0.8097489350320124,4.217154725,0.0156461,5.564,26.604,3.58,0.2436441640837325,0.0,0.0,0.0
19.0,19807.0,3.0,11.0,23.0,4.32,1.1,4.27,0.14,21.17,194.0,8.81,0.12,0.0,0.0,0.0
52.0,25612.0,3.0,9.0,21.0,10.238548478391191,0.832108752,0.59,0.14,3.107,6.871,1.112,0.043814433,16.0,80.0,5.0
76.0,76520.0,2.0,9.0,20.0,8.31,0.8022645327076376,2.3779047077244253,0.2114569206680583,1.837160751565761,62.922755741127325,2.0668058455114817,0.084326129,3.0,40.0,20.0
50.0,50001.0,3.0,11.0,21.0,2.6968133962654406,2.514332163736891,1.102683150962513,0.14,2.006079027355624,4.01,1.0,0.1725708275227569,100.0,2.55,25.5
25.0,25322.0,2.0,9.0,20.0,29.592045371570887,1.5661787755998582,2.7768,0.0816,2.5,14.0,2.8000000000000003,0.1871503109258864,11.0,242.0,22.0
76.0,76834.0,2.0,9.0,20.0,10.552661590753209,0.0,5.16672,0.03808,4.0,10.8,4.8,0.4230742057791489,0.0,0.0,0.0
25.0,25394.0,3.0,10.0,21.0,6.063335499312254,2.429741074201857,1.30628142,0.07779597,2.332,1.372,2.8120000000000003,0.1527425101136396,120.0,1.8,15.0
50.0,20770.0,3.0,11.0,20.0,2.252283744132204,2.804897913607829,1.3046545820745217,0.14,1.0,2.962739174219537,1.0,0.1352176231059874,0.0,0.0,0.0
50.0,50400.0,3.0,11.0,21.0,2.32,1.03,3.26,0.14,2.6,3.45,1.0,0.09,0.0,0.0,0.0
15.0,15580.0,3.0,10.0,20.0,2.554103771391051,7.6805353096910896,0.48672,0.20128,2.0,0.8,0.6,0.088408145,0.0,0.0,0.0
76.0,76563.0,2.0,9.0,20.0,7.318820361234599,1.953472348022636,0.3744,0.03808,2.5,1.3,1.5,0.1483252086129885,5.0,30.0,6.0
68.0,68235.0,2.0,9.0,23.0,1.56,4.65,1.32,0.14,1.0,17.32,9.84,0.21,100.0,800.0,8.0
23.0,23417.0,2.0,11.0,21.0,7.587528097307032,0.5930771569407668,16.939499100000003,1.46415269,13.198,6.314,3.1740000000000004,0.5052651873341719,0.0,0.0,0.0
73.0,73411.0,3.0,9.0,20.0,12.280632400932705,0.5186830712593145,0.38688,0.04896,4.2,4.0,0.6,0.1121395059731103,0.0,0.0,0.0
25.0,25326.0,2.0,9.0,20.0,10.633067761894283,2.769090587561504,1.83456,0.03264,4.0,9.3,1.2,0.1656391020084095,15.0,270.0,18.0
76.0,76001.0,2.0,11.0,21.0,4.444680757310645,0.4030801354301562,7.525439999999999,0.19584,9.2,11.0,2.2,0.097224806,3.0,90.0,30.0
25.0,25772.0,2.0,11.0,20.0,6.550203106650828,0.5555489655063716,4.410927015,0.268663151,2.7,12.6,6.2,0.1871503109258864,1.0,80.0,80.0
86.0,68686.0,2.0,10.0,23.0,2.9,9.41,1.11,0.14,2.6,2.82,1.26,0.09,200.0,1.0,5.0
25.0,25053.0,2.0,10.0,21.0,4.023153282236906,2.1320573406589256,4.215277260000001,0.15941954,4.9030000000000005,22.123,4.671,0.3578759460668911,0.0,0.0,0.0
50.0,50683.0,2.0,11.0,20.0,1.152790313534776,1.8949054725376204,0.1872,0.01632,1.5,18.700000000000003,0.8999999999999999,0.09351274,320.0,6.4,20.0
23.0,23580.0,3.0,10.0,20.0,4.158894118369918,0.2798474696938963,8.83546004,0.14,7.048,12.838,3.182,0.076350822,0.0,0.0,0.0
25.0,25394.0,2.0,10.0,20.0,4.627683967103732,0.965440768,4.7069168800000005,0.18745671,1.826,11.234,1.049,0.2910816915906556,120.0,1.8,15.0
5.0,5642.0,3.0,10.0,20.0,3.9341585240444745,2.400392527597265,3.737211432926831,0.14,3.5060975609756104,12.023,3.9603658536585375,0.6035481734907848,15.0,113.0,7.5
76.0,76520.0,2.0,9.0,20.0,2.009613281054788,6.653846884168942,2.845331806451613,0.14,18.440860215053764,28.041935483870965,6.554838709677419,0.2365632954862285,3.0,40.0,20.0
86.0,86568.0,3.0,16.0,21.0,3.073581066750149,2.086546967752428,0.59,0.14,2.787,5.16,1.0,0.1296829971181556,0.0,0.0,0.0
15.0,15550.0,3.0,9.0,21.0,5.011713851602265,4.288380480652737,0.78,0.04352,2.4,9.6,2.1,0.1087630463986772,0.0,0.0,0.0
5.0,5686.0,3.0,10.0,20.0,4.153542820039567,1.6432966240697469,0.59,0.14,1.124,6.12,1.072,0.1385390428211587,5.0,65.0,13.0
5.0,5364.0,2.0,10.0,20.0,13.40638174570053,0.2464986130116593,1.39180783,0.0124397,4.993,10.909,10.074000000000002,0.1579149602166761,0.0,0.0,0.0
85.0,85125.0,2.0,11.0,20.0,1.1216670486273626,0.76219008,0.8530683000000001,0.20410677,1.0,3.579,1.4149999999999998,0.2672537862541579,100.0,1.7,17.0
86.0,86001.0,2.0,11.0,21.0,6.776649318,0.4152429047137939,2.95776,0.0544,5.6000000000000005,12.8,4.0,0.1547973898332393,120.0,900.0,7.5
25.0,25823.0,3.0,9.0,20.0,9.220466475126388,4.01,1.58503823,0.1614290299999999,5.566,1.666,20.801,0.22172206,0.0,0.0,0.0
25.0,25245.0,2.0,10.0,21.0,11.07865032,0.4001926475156001,8.164203980000002,0.13597549,3.47,4.414,4.079,0.1924256840270676,7.0,84.0,12.0
25.0,25743.0,2.0,9.0,21.0,3.811214872942769,3.933044723934964,2.87664,0.03808,4.3,4.0,2.3000000000000003,0.3557404098337031,315.0,1.14,12.0
86.0,86865.0,2.0,11.0,21.0,1.12,0.59,0.72,0.14,8.39,2.56,1.08,0.02,140.0,910.0,6.5
15.0,15572.0,3.0,16.0,20.0,1.620420105154413,4.904157513068203,0.8648158300000001,0.14,4.557,1.747,3.879,4.01,0.0,0.0,0.0
54.0,54223.0,2.0,11.0,20.0,0.980585318,0.528910546,1.98379551,0.0889917,1.0,1.01,1.0,0.1025232717014145,25.0,375.0,15.0
54.0,54418.0,3.0,9.0,20.0,2.570819815923328,0.2723491928894108,2.4406561967545644,0.14,1.0,7.221095334685597,1.0,0.048890905,45.0,720.0,16.0
15.0,15531.0,3.0,10.0,21.0,2.412604790501074,3.236579608707342,0.36816,0.03264,2.0,8.8,0.4,0.088408145,0.0,0.0,0.0
19.0,13473.0,2.0,16.0,20.0,3.961226019372513,0.2305612307019029,0.59,0.14,1.061,1.0,1.249,0.2454212454212453,10.0,200.0,20.0
25.0,25473.0,3.0,9.0,21.0,10.445613567559054,0.6439601515050942,0.47424,0.03808,3.3000000000000003,1.0,0.5,0.195044833,250.0,5.5,22.0
5.0,5607.0,2.0,10.0,20.0,17.273057512366115,0.996711783,1.4345161400000002,0.03674496,1.0,1.198,1.0,0.1993495649116639,12.0,120.0,10.0
76.0,76563.0,2.0,10.0,22.0,19.305133665759048,0.4222343715980567,4.9046400000000006,0.03264,4.1,25.1,3.5,0.1730134753746472,5.0,30.0,6.0
25.0,25335.0,3.0,10.0,20.0,4.728555711015009,2.5082559119263874,0.38064,0.0544,1.1,2.282674772036474,0.7000000000000001,0.1736679942887202,5.0,10.0,2.0
19.0,19533.0,2.0,11.0,21.0,1.89,2.9,0.59,0.14,1.0,1.05,1.0,0.07,10.0,83.0,8.3
25.0,25168.0,2.0,10.0,20.0,13.400379970171873,1.164798254503413,2.41944223,0.01502333,2.918,4.673,2.829,0.2665667316699776,0.0,0.0,0.0
54.0,54800.0,3.0,10.0,20.0,1.6618439454804983,7.975881697455514,0.8536480898876406,0.14,1.0,1.0725229826353424,1.0,0.1012260747229443,47.0,705.0,15.0
50.0,5313.0,3.0,11.0,20.0,2.596054702643932,1.8481024028258368,3.384167853509665,0.14,4.079348931841302,29.365208545269585,1.2929806714140386,0.063826361,625.0,8.375,13.4
50.0,50124.0,3.0,11.0,21.0,6.821347237276262,4.470768134386131,1.1304138742393512,0.14,1.0,9.76,1.0,0.1051676716871801,20.0,420.0,21.0
13.0,13188.0,2.0,11.0,20.0,0.423842707,0.4859482148403716,0.57573876,0.07645631,1.0,2.814,4.287,0.4212532416148922,0.0,0.0,0.0
54.0,54206.0,3.0,16.0,20.0,1.1,2.405500683,0.59,0.14,1.0,2.462,1.0,0.17,0.0,0.0,0.0
20.0,20001.0,2.0,10.0,20.0,3.3645071610142105,0.8568636397811109,4.184990010362695,0.14,1.0601036269430055,7.431088082901555,1.0,0.1399948309600876,260.0,2.136,8.22
50.0,50568.0,3.0,9.0,21.0,1.7511903150237476,1.5164532190238271,0.938726546,0.14,1.0,1.0,1.0,0.2254981506466818,0.0,0.0,0.0
25.0,25596.0,3.0,9.0,20.0,6.944470620987091,0.1258048377781951,6.61342023,0.11348834,1.0,17.181,4.257000000000001,0.367319679,5.0,35.0,7.0
54.0,54223.0,3.0,9.0,21.0,1.74,1.4844270310682306,1.17936418,0.15291262,1.0,9.151,1.946,0.27,25.0,375.0,15.0
25.0,25862.0,2.0,10.0,20.0,24.873669012439183,2.653525823627785,2.0592,0.06528,1.9,1.7000000000000002,4.4,0.1871503109258864,10.0,100.0,10.0
76.0,76041.0,3.0,10.0,21.0,2.1436247856946062,0.2458004824370677,3.30841186,0.14,6.591,5.32,1.414,0.072094996,4.0,147.0,42.0
25.0,25168.0,3.0,9.0,20.0,4.184355818301904,0.6245367592714194,1.6224,0.03264,3.1,10.3,2.3000000000000003,0.090852584,0.0,0.0,0.0
25.0,25053.0,2.0,10.0,20.0,3.312465077713392,2.1320573406589256,5.074274220000001,0.13166944,6.477,5.501,6.824,0.1633120610152343,0.0,0.0,0.0
5.0,5001.0,2.0,10.0,20.0,5.835879070012834,4.648518084619166,0.41808,0.04896,3.4000000000000004,0.7000000000000001,0.8999999999999999,0.1063186494590878,0.0,0.0,0.0
54.0,54223.0,2.0,11.0,20.0,1.26,1.2721906863352073,0.38404542,0.20420246,1.0,1.686,1.0,0.097745517,25.0,375.0,15.0
25.0,25245.0,2.0,9.0,20.0,3.800644270191606,5.574111876110145,2.57468529,0.08535548,2.213,8.511,14.391,0.2944687368970504,7.0,84.0,12.0
25.0,25394.0,2.0,10.0,20.0,3.6636916015405263,6.174400847383545,1.33339955,0.08344168,1.917,1.601,3.539,0.1527425101136396,120.0,1.8,15.0
76.0,76111.0,2.0,9.0,20.0,3.5719289289076976,0.1554230763461029,7.216405208333333,0.14,4.448958333333333,13.48958333333333,3.909375,0.035116089,0.0,0.0,0.0
54.0,54051.0,3.0,16.0,23.0,3.17,2.57,0.59,0.14,1.0,1.59,2.13,0.09,120.0,1.8,15.0
54.0,54051.0,2.0,10.0,20.0,3.602392800194454,1.0324647762034564,3.2715640222897684,0.14,1.1175278622087137,8.001013171225939,1.1296859169199598,0.2400280959202804,120.0,1.8,15.0
13.0,13688.0,3.0,9.0,20.0,3.2970802748788217,4.01,0.59,0.14,1.0,5.665293511843461,1.0,0.1207300061574006,0.0,0.0,0.0
54.0,54385.0,3.0,11.0,20.0,7.681401207,2.645837176033502,1.0730504115226334,0.14,4.795267489711933,6.365226337448559,1.0,0.2464066864918446,220.0,3.52,16.0
25.0,25377.0,2.0,10.0,20.0,11.382928109391726,3.640829827514972,1.041896587,0.0395698,4.3,6.2,0.8999999999999999,0.2486791802713833,15.0,270.0,18.0
25.0,25839.0,3.0,9.0,20.0,12.415612827442482,1.4667941669379811,5.42724907,0.06516489,2.6900000000000004,8.74,9.92,0.796708155,0.0,0.0,0.0
13.0,13188.0,2.0,11.0,20.0,1.088923530542914,0.3906642511461811,0.1163774,0.10124002,1.0,1.173,1.0,0.519187226,0.0,0.0,0.0
99.0,99773.0,3.0,9.0,21.0,4.339915079714166,2.9940927059617284,2.6054824417426543,4.01,3.750759878419452,20.14184397,3.343465045592705,0.089799926,540.0,5.68,10.52
18.0,18094.0,2.0,9.0,20.0,3.295043600138828,3.211891024445916,4.01,0.1674314689880305,1.0,14.858541893362355,2.2742110990206754,0.1277063613173783,0.0,0.0,0.0
5.0,5120.0,3.0,10.0,21.0,3.25,1.36,2.46,0.14,1.19,4.57,1.0,0.21,0.0,0.0,0.0
5.0,5615.0,2.0,10.0,20.0,4.216912270230239,0.1038906038557849,0.59,0.14,1.0,1.0,1.0,0.087185726,14.0,280.0,20.0
25.0,25885.0,2.0,10.0,20.0,3.527499195,8.228031693,0.624,0.03264,4.0,2.2,2.3000000000000003,0.1539970388811875,0.0,0.0,0.0
25.0,11001.0,2.0,10.0,20.0,6.716641564058802,7.469470976981625,1.975510914962324,0.14,1.5457481162540356,9.035522066738425,4.286329386437027,0.068323534,0.0,0.0,0.0
25.0,25873.0,3.0,9.0,21.0,11.040770515667724,1.975180876234216,1.872,0.0272,4.8,10.2,2.3000000000000003,0.2486791802713833,0.0,0.0,0.0
41.0,41001.0,2.0,9.0,20.0,1.5476673626408155,0.376270298,4.6,0.12,3.19,6.17,1.832,0.24,300.0,1.8,6.0
19.0,19142.0,2.0,10.0,20.0,4.025290161015122,0.1079108714304234,7.142709786585368,0.14,4.390243902439026,10.402439024390247,4.262195121951221,0.048574364,50.0,1.0,20.0
13.0,13268.0,2.0,10.0,20.0,0.3740515118819839,2.193714418785143,0.6390198990918263,0.14,1.0,11.986881937436928,1.0,0.1114886666305239,0.0,0.0,0.0
25.0,25772.0,2.0,9.0,21.0,10.743393500365997,0.8469005056443356,3.744,0.04896,2.8000000000000003,8.2,4.4,0.3862798287627686,1.0,80.0,80.0
25.0,25867.0,2.0,9.0,21.0,1.7626348196614885,3.663654496175541,3.03264,0.03808,4.8,10.7,2.7,0.144171453,0.0,0.0,0.0
19.0,19256.0,2.0,11.0,21.0,19.088079885390584,4.01,2.72224305,0.14,2.625,1.7480000000000002,1.233,0.2570093457943925,3.2,48.0,15.0
25.0,25885.0,2.0,10.0,20.0,6.161668894802309,7.965739364834327,0.75359856,0.07415975,1.427,1.5779999999999998,2.485,0.1527425101136396,0.0,0.0,0.0
5.0,5250.0,2.0,16.0,23.0,1.48,2.21,0.77,0.14,1.0,53.17,1.0,0.09,1.2,18.0,15.0
25.0,5652.0,2.0,9.0,20.0,16.38065710811346,3.4982057706997933,1.38528,0.03264,0.8999999999999999,1.6,1.5,0.066316467,7.0,105.0,15.0
25.0,25488.0,2.0,9.0,20.0,6.151138019077775,0.844583101,5.3259129000000005,0.12879874,1.501,3.834,2.704,0.33355546,37.0,185.0,5.0
73.0,73270.0,2.0,10.0,23.0,13.69,1.86,1.03,0.14,1.0,1.74,3.85,0.1,25.0,225.0,9.0
5.0,5847.0,3.0,10.0,20.0,3.1159555800345906,4.085304522076316,1.767652712384852,0.14,1.1156601842374618,8.879222108495396,1.0,0.1483598186223505,52.0,1.873,36.01
25.0,25154.0,2.0,9.0,20.0,8.008767586666018,1.4979981034189662,1.8857392290000003,0.021220322,1.4,5.1,3.3000000000000003,0.2486791802713833,7.0,84.0,12.0
19.0,19533.0,2.0,11.0,21.0,1.6,2.53,0.59,0.14,1.0,1.35,1.0,0.06,10.0,83.0,8.3
25.0,25745.0,2.0,11.0,20.0,3.991718026,2.0833086206488938,4.248196716500001,0.224715314,0.8999999999999999,6.1,8.2,0.1461310646955551,180.0,3.78,21.0
76.0,76109.0,2.0,11.0,21.0,6.183654421908048,1.612548029353972,0.61776,0.04352,1.7000000000000002,2.1,0.8999999999999999,0.064901178,70.0,490.0,7.0
73.0,73352.0,3.0,18.0,21.0,2.67,3.25,6.23,0.14,2.15,5.67,9.38,0.24,23.0,156.0,12.0
25.0,25885.0,3.0,9.0,20.0,3.2066029099881725,11.985810328322348,3.744,0.04352,4.699999999999999,0.8,1.0,0.194427081,0.0,0.0,0.0
17.0,17513.0,2.0,16.0,20.0,3.31,1.023195295508903,6.6,0.15,10.8,10.07,1.96,0.1958333333333333,0.0,0.0,0.0
76.0,76828.0,2.0,10.0,20.0,8.212490563386762,0.4478431818514723,1.0857599999999998,0.04896,4.4,2.5,2.2,0.069340984,15.0,225.0,15.0
20.0,20570.0,2.0,10.0,20.0,0.9677099791728266,0.6421607293266133,2.4461212000000003,0.1502333,1.0,5.957,1.0,0.252858399,420.0,2.529,6.03
5.0,5664.0,2.0,10.0,20.0,7.684728324864326,0.9113062665084396,1.34811141,0.14,6.019,3.703,2.284,0.2423993426458504,0.0,0.0,0.0
76.0,76364.0,3.0,11.0,20.0,3.120099695,1.110740171,0.52416,0.03264,4.699999999999999,3.4000000000000004,0.7000000000000001,0.052047069,0.0,0.0,0.0
19.0,19533.0,2.0,11.0,21.0,1.86,1.4,0.84,0.14,1.0,2.94,1.0,0.02,10.0,83.0,8.3
15.0,15185.0,2.0,9.0,20.0,4.339632682038738,8.040999089690763,0.95616111,0.17827047,2.047,1.812,1.672,0.6837877530886343,0.0,0.0,0.0
25.0,25168.0,2.0,9.0,21.0,1.893420081569237,0.355085179,3.1105941845000005,0.027440484,1.646,4.313000000000001,0.489,0.2249032573167524,0.0,0.0,0.0
5.0,5001.0,3.0,10.0,20.0,6.514170710534574,6.208525432870078,0.59,0.2139410569105691,1.0,2.1209349593495936,1.1382113821138211,0.3189281256680251,0.0,0.0,0.0
25.0,25407.0,2.0,10.0,20.0,9.381736808375727,2.182513793060746,1.701875126,0.045359335,2.4,4.9,2.2,0.084602195,90.0,1.89,21.0
25.0,25245.0,2.0,9.0,20.0,15.56368697815949,1.0498302467063805,3.0801584500000003,0.1090866,2.221,1.855,6.736,0.1919843902142162,7.0,84.0,12.0
41.0,41359.0,3.0,9.0,20.0,8.136747701688616,1.071642137433226,2.39616,0.05984,2.4,4.1,0.8999999999999999,0.071001584,280.0,1.68,6.0
52.0,52885.0,3.0,11.0,20.0,3.586284014,0.7077596257802382,3.784050429447853,0.14,2.339468302658487,17.81799591002045,2.461145194274029,0.1978761828149785,5.0,20.0,4.0
25.0,25862.0,2.0,10.0,21.0,4.423535377861077,4.01,4.79232,0.04352,8.6,2.4,23.0,0.064092572,10.0,100.0,10.0
25.0,25326.0,2.0,11.0,21.0,10.091341126330246,0.5885639984738321,2.85168,0.07616,7.1,15.4,5.300000000000001,0.207659934,15.0,270.0,18.0
25.0,25718.0,2.0,9.0,20.0,10.604900945531968,1.543605027864836,1.27949266,0.14,1.541,2.587,2.18,0.086206897,5.0,75.0,15.0
68.0,68385.0,2.0,10.0,20.0,8.637404786603438,0.5436397164588122,3.33216,0.03264,1.7999999999999998,1.6,0.4,1.1135556380215237,0.0,0.0,0.0
5.0,5607.0,2.0,10.0,20.0,5.404062128431387,0.900457382,1.1769488,0.14,1.573,1.596,1.0,0.3245686113393591,12.0,120.0,10.0
50.0,50150.0,2.0,11.0,23.0,1.77,3.05,0.66,0.14,1.0,2.92,1.0,0.07,10.0,255.0,25.5
5.0,5001.0,3.0,10.0,21.0,4.43,0.5015663213278936,0.62,0.14,1.0,1.62,1.54,0.1958333333333333,0.0,0.0,0.0
52.0,52835.0,2.0,9.0,20.0,4.184671970984084,1.1582603068842952,1.86576,0.04352,1.9,5.6000000000000005,1.7999999999999998,0.1572340214899822,0.0,0.0,0.0
54.0,54720.0,2.0,9.0,20.0,4.290630561845152,3.899449788408783,0.59,0.14,1.0,15.869254341164456,1.0,0.1290922221476638,1.18,17.621,15.0
85.0,5660.0,3.0,11.0,21.0,2.9671504898343355,4.209976965268749,1.02939104,0.13961171,1.602,9.166,1.0,0.1770736253494874,0.0,0.0,0.0
5.0,5615.0,2.0,9.0,21.0,6.327536006012977,0.1766140265548344,7.956810670000001,0.14,4.896,16.087,21.67,0.4724249797242498,14.0,280.0,20.0
5.0,5120.0,2.0,10.0,20.0,2.4211686508636743,12.156218977981444,3.3288800215053764,0.14,1.7301075268817203,13.96021505376344,1.0,0.1204732621282411,0.0,0.0,0.0
50.0,18592.0,2.0,11.0,20.0,3.2215494843675176,2.8773085783195027,0.7287477935222672,0.14,1.4676113360323884,3.9170040485829953,1.102226720647773,0.3070077515202967,350.0,6.3,18.0
5.0,5615.0,2.0,10.0,20.0,3.4004291723659086,2.467854659679534,0.59791634,0.01665006,1.0,3.888,1.333,0.372313833,14.0,280.0,20.0
63.0,63272.0,2.0,10.0,20.0,8.030741318204846,1.1808452260320763,0.7168189100000001,0.14,3.3389999999999995,1.861,2.621,0.7631578947368423,0.0,0.0,0.0
85.0,85315.0,2.0,10.0,20.0,1.8918713660006736,2.121538375539889,0.55,0.14,1.0,4.039,1.0,0.130901288,0.0,0.0,0.0
50.0,50001.0,3.0,11.0,21.0,3.004571016,4.738694432303348,3.621600102986613,0.14,6.223480947476829,97.46858908341918,5.751802266,0.074562406,100.0,2.55,25.5
86.0,86885.0,2.0,11.0,21.0,6.57,2.141215204,1.0118246400000002,0.11789008,3.786,4.047,1.6769999999999998,0.37,0.0,0.0,0.0
19.0,15514.0,2.0,10.0,22.0,5.693085776419535,0.5650944174743447,4.76071398,0.11186161,1.379,10.541,1.0,0.1341463414634146,0.0,0.0,0.0
25.0,5861.0,2.0,11.0,21.0,12.043750007648942,1.066498597359236,0.7416318765000001,0.081268809,2.772,10.691,7.915,0.1300253597171346,142.0,1.935,15.0
25.0,25793.0,2.0,9.0,20.0,26.18807258903924,2.1821723570270417,1.650906975,0.05502451,3.877,3.112,2.561,0.2441280984572716,110.0,3.3,30.0
15.0,15469.0,2.0,9.0,21.0,3.955958768798475,0.71132423,9.96772431,0.23874655,2.074,17.528,2.059,0.4878846881929796,0.0,0.0,0.0
76.0,76616.0,2.0,10.0,20.0,3.213785002925582,0.2786638933853899,4.9046400000000006,0.07616,6.800000000000001,9.3,1.2,0.093411465,0.0,0.0,0.0
18.0,18001.0,3.0,10.0,20.0,1.6830137985145242,1.084755091756731,2.0757995300000003,0.14,1.0,3.1950000000000003,1.0,0.2214022140221402,0.0,0.0,0.0
50.0,5313.0,3.0,11.0,20.0,1.230968774078833,1.8322433766848425,0.7349026369168358,0.14,1.0,8.712981744421906,1.0,0.047710964,625.0,8.375,13.4
5.0,5310.0,3.0,9.0,21.0,3.215409062565313,1.0219294669696093,3.045618959595959,0.3450639393939392,2.016161616161616,8.126262626262623,1.0,0.09018759,0.0,0.0,0.0
85.0,85139.0,3.0,11.0,22.0,0.9870613052078604,1.8359571402455697,1.3792713567839203,0.14,1.0,4.01,1.0,0.024765404,0.0,0.0,0.0
5.0,5411.0,3.0,10.0,20.0,6.6616738546689644,0.1852418987100981,4.82976,0.03264,8.299999999999999,9.3,1.3,0.1266827282399387,12.0,90.0,7.5
13.0,13468.0,3.0,11.0,20.0,1.62,1.39415782,12.642208710000002,0.68791541,10.793,43.461,13.211,0.27,0.0,0.0,0.0
5.0,5001.0,2.0,16.0,20.0,2.3242941743799395,0.6075375110056263,10.87085685,0.19453777,2.081,5.667,2.44,0.4651162790697675,0.0,0.0,0.0
68.0,68327.0,2.0,9.0,20.0,4.1119658863246205,0.4352087136172836,11.11338296,0.00411467,5.973000000000001,4.888,3.185,0.4875950133411063,0.0,0.0,0.0
19.0,19807.0,2.0,10.0,20.0,18.51119401510669,1.796456255885661,1.44307976,0.14,1.51,4.96,3.265,0.098901099,0.0,0.0,0.0
54.0,54385.0,3.0,16.0,21.0,6.9,0.49,4.15,0.14,5.9,25.18,2.42,0.13,220.0,3.52,16.0
25.0,25769.0,2.0,10.0,21.0,11.114413833559198,1.1706210344598544,1.701875126,0.051220642,0.6,2.8000000000000003,0.6,0.084602195,80.0,2.56,32.0
76.0,76243.0,2.0,10.0,20.0,4.240931702395546,0.3536262800547575,3.7806483078491326,0.14,9.195718654434248,9.336391437308867,1.6401630988786948,0.1644716696138874,0.0,0.0,0.0
18.0,18753.0,3.0,9.0,20.0,2.624589682663717,10.263457382330918,7.329496927138335,0.14,3.361140443505809,26.338965153115108,1.0,0.1439614869456272,0.0,0.0,0.0
5.0,5670.0,3.0,10.0,21.0,4.086392053101676,1.3317567031469275,0.74256,0.03264,2.2,0.8999999999999999,0.4,0.120012353,2.0,40.0,20.0
25.0,25394.0,3.0,9.0,20.0,4.492328326531776,5.469299516046535,0.2064052,0.05578727,1.465,1.961,1.714,0.1666248814998785,120.0,1.8,15.0
86.0,86865.0,2.0,9.0,20.0,3.96,1.14,0.82,0.14,3.25,7.63,1.89,0.12,140.0,910.0,6.5
73.0,73873.0,3.0,9.0,21.0,4.890879314708544,5.848452728837875,0.94551148,0.14,1.0,3.2390000000000003,1.104,0.239383847,10.0,450.0,45.0
19.0,19533.0,2.0,11.0,21.0,2.94,6.99,0.76,0.14,1.29,3.21,1.0,0.07,10.0,83.0,8.3
25.0,25596.0,2.0,10.0,20.0,9.009746554087677,0.9784955780491158,3.786155045,0.14,1.0,3.493467336683416,2.3376884422110544,0.093372267,5.0,35.0,7.0
54.0,54206.0,3.0,16.0,20.0,4.0,5.791394501,0.66,0.14,1.0,2.523,1.0,0.29,0.0,0.0,0.0
25.0,25885.0,3.0,9.0,20.0,9.013337364013893,3.211069576,0.42510688,0.04966311,3.375,2.8160000000000003,4.816,0.1527425101136396,0.0,0.0,0.0
76.0,76109.0,2.0,11.0,21.0,3.610595385092642,0.2867672295099124,1.6037025300000003,0.14,4.708,2.603,1.0,0.093299406,70.0,490.0,7.0
54.0,54206.0,3.0,16.0,20.0,2.9,1.000607427,4.55,0.14,1.809,12.358,1.0,0.33,0.0,0.0,0.0
5.0,5607.0,2.0,10.0,20.0,17.684299292997217,0.5573012120263602,1.03894277,0.04258205,1.743,1.127,1.0,0.1334270897424628,12.0,120.0,10.0
25.0,25718.0,2.0,9.0,20.0,22.08620654424143,1.2309600372737437,2.0217600000000004,0.03264,2.0,1.9,3.0,0.068388929,5.0,75.0,15.0
