Departamento,Municipio,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max,Cultivo
50,50001,4.64,1.800329078,3.692630635,1.794141393,1.29168,0.07616,0.14645,,,,0.161079099,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.61,2.007442,6.545813972,2.270551819,0.67392,0.0816,0.078275,,,,0.273974459,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.39,2.369889614,5.526819923,1.956323665,1.11072,0.10336,0.371175,,,,0.161079099,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.61,1.230768541,9.1951985,0.922411676,1.26672,0.10336,0.265125,,,,0.138500027,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.75,1.748550847,8.78760088,1.804277785,1.32912,0.09792,0.07575,,,,0.183658171,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,5.07,1.593216155,2.469837776,1.135275909,1.26672,0.06528,0.04545,,,,0.115920955,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.49,1.696772617,9.806594929,1.915778097,0.89856,0.07616,0.13635,,,,0.138500027,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.86,1.230768541,6.342015163,1.996869233,0.91728,0.09248,0.053025,,,,0.228816315,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.69,1.800329078,8.176204451,2.321233779,0.60528,0.0816,0.05555,,,,0.161079099,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.97,1.748550847,3.692630635,0.699411051,1.72848,0.09248,0.098475,,,,0.161079099,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,5.1,2.354190868,14.58459312,0.991762884,1.248,0.0272,0.154025,,,,0.442699134,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.91,2.308643808,7.508362818,1.392475161,1.08576,0.0272,0.1515,,,,0.324949564,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.47,2.25660218,3.874710842,1.292879252,0.21216,0.0272,0.108575,,,,0.188848076,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.77,1.995548274,3.128497873,1.252476775,0.34944,0.03264,0.0707,,,,0.210203733,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.97,5.284827498,4.247817327,1.444388539,2.28384,0.03808,0.05555,,,,0.124781105,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50226,5.11,1.837573781,3.078793103,1.734505566,0.55536,0.03264,0.037875,,,,0.180764107,40,40.0,320.0,8.0,,,,Pastos
50,50226,5.04,1.886805496,2.90637931,1.754911514,0.67392,0.03264,0.04545,,,,0.135454142,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.96,1.73911035,4.630517241,1.561055009,0.72384,0.03808,0.0707,,,,0.112799159,40,40.0,320.0,8.0,,,,Pastos
50,50226,5.03,1.788342065,4.458103448,1.632475827,0.53664,0.03264,0.032825,,,,0.158109125,40,40.0,320.0,8.0,,,,Pastos
50,50226,5.08,1.591415203,2.90637931,1.683490696,0.41808,0.03808,0.032825,,,,0.112799159,40,40.0,320.0,8.0,,,,Pastos
50,50226,5.06,1.640646919,2.733965517,1.846738279,0.44928,0.0272,0.027775,,,,0.135454142,40,40.0,320.0,8.0,,,,Pastos
50,50226,4.7,1.29602491,2.561551724,1.969173966,0.63024,0.0272,0.063125,,,,0.180764107,40,40.0,320.0,8.0,,,,Pastos
50,50001,4.72,2.808208905,2.22102688,1.337274694,0.87984,0.05984,0.0707,,,,0.114133883,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.71,1.230968522,3.399994105,1.803765866,0.70512,0.04896,0.0303,,,,0.133714236,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.76,2.357568795,2.368397784,1.637902338,0.84864,0.05984,0.0707,,,,0.114133883,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.65,1.140840501,2.66313959,2.125126452,0.57408,0.04352,0.032825,,,,0.114133883,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.81,4.0249372,2.073655977,1.66900175,0.64272,0.05984,0.053025,,,,0.133714236,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.72,1.185904511,2.515768687,1.772666455,0.48672,0.04352,0.0303,,,,0.15329459,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,5.26,2.132630882,15.58301751,0.398067385,1.99056,0.0272,0.17675,,,,0.19866524,100,100.0,2.55,25.5,35.0,25.0,19.0,Forestal
50,50001,4.44,2.53028434,11.16916882,2.457643322,0.28704,0.0272,0.0606,,,,0.123269438,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.09,2.759866678,3.740910157,2.067541208,0.23088,0.03264,0.164125,,,,0.169325645,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50001,4.85,1.898932911,2.37254672,1.375109954,0.31824,0.04352,0.02525,,,,0.123269438,100,100.0,2.55,25.5,35.0,25.0,19.0,Pastos
50,50683,4.94,1.871947292,4.344667511,1.971551831,0.36192,0.01088,0.02525,,,,0.157596478,320,320.0,6.4,20.0,,,,Frutales
50,50683,4.83,2.241331593,4.646108398,1.720078383,0.26832,0.01632,0.03535,,,,0.121570309,320,320.0,6.4,20.0,,,,Frutales
50,50001,4.68,1.877206025,1.975172961,2.514277722,0.61152,0.01632,0.047975,,,,0.164169183,100,100.0,2.55,25.5,35.0,25.0,19.0,Cacao
99,99001,4.9,1.090692313,1.430554454,0.684564097,0.23088,0.03808,0.032825,,,,0.150072177,105,105.0,1.22,11.62,,,,Frutales
25,25335,4.65,4.728555711,9.881121868,2.508255912,0.38064,0.0544,0.14645,,,,0.173667994,5,5.0,10.0,2.0,30.0,21.0,17.0,Frutales
99,99001,4.91,2.694867881,4.008261127,0.758237361,0.14976,0.0272,0.07926,,,,0.063837747,105,105.0,1.22,11.62,,,,Pastos
76,76001,5.37,7.477749995,3.924317108,4.01,5.20416,0.08704,0.103525,309.0,5.9,5.9,0.056316651,3,3.0,90.0,30.0,29.0,16.0,20.0,Frutales
76,76001,4.77,0.527364655,95.30752916,0.3628227,1.32912,0.0272,0.2525,42.5,2.0,29.1,0.138232178,3,3.0,90.0,30.0,29.0,16.0,20.0,Pastos
76,76520,5.28,1.800329078,25.7029021,2.655734717,9.32256,0.10336,0.058075,110.0,5.8,7.6,0.161079099,3,2.0,40.0,20.0,34.0,23.0,8.0,Frutales
76,76001,5.37,3.146563073,55.2674322,0.11185626,3.40704,0.06528,0.275225,23.3,7.9,12.2,0.091142086,3,3.0,90.0,30.0,29.0,16.0,20.0,Frutales
76,76001,4.88,6.822817445,14.45304827,1.596493889,1.19184,0.04896,0.154025,694.0,5.0,4.1,0.071696367,3,3.0,90.0,30.0,29.0,16.0,20.0,Frutales
76,76563,5.32,2.177312752,1.926285074,1.285442341,4.68,0.07616,0.03535,76.0,6.0,11.9,0.15329459,5,5.0,30.0,6.0,,,,Pastos
76,76563,5.27,2.177312752,2.22102688,0.393925879,5.35392,0.06528,0.138875,183.0,4.1,8.6,0.15329459,5,5.0,30.0,6.0,,,,Pastos
76,76275,5.39,3.830259577,5.040211608,0.485497496,4.08096,0.04896,0.093425,189.0,7.5,11.2,0.121090397,20,20.0,560.0,28.0,33.0,20.0,16.0,Aguacate
76,76233,5.19,4.319118287,6.153312835,0.382239641,2.9952,0.14688,0.20705,372.0,2.2,9.9,0.301701156,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.43,3.395657534,4.947549286,0.140825131,3.59424,0.06528,0.08585,163.0,5.8,3.1,0.103557224,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76520,4.93,3.955936643,5.173728553,0.699167155,6.7392,0.0544,0.3636,350.0,8.4,20.5,0.156225863,3,2.0,40.0,20.0,34.0,23.0,8.0,Aguacate
76,76520,5.33,10.18309407,3.335435941,0.794144533,1.716,0.05984,0.0808,78.8,7.9,0.7,0.108763046,3,2.0,40.0,20.0,34.0,23.0,8.0,Frutales
50,50226,4.72,2.774791592,4.226481368,1.633388636,3.744,0.0544,0.189375,218.0,2.5,3.8,0.248950401,40,40.0,320.0,8.0,,,,Frutales
50,50226,5.22,2.814359604,6.13546121,0.801476411,4.19328,0.04352,0.27775,234.0,2.3,4.5,0.268904746,40,40.0,320.0,8.0,,,,Frutales
76,76377,5.21,5.716190225,9.080646897,0.778457024,3.66912,0.04896,0.21136,274.0,6.5,8.3,0.223034124,5,5.0,92.0,18.3,26.0,18.0,11.0,Aguacate
76,76109,5.45,8.704965964,8.807664799,,0.89856,0.08704,0.174372,136.0,1.3,1.1,0.078624307,70,70.0,490.0,7.0,36.0,25.0,16.0,Frutales
76,76109,4.75,7.956976958,6.065979259,1.098393369,0.7488,0.0544,0.2642,142.0,1.6,1.6,0.071184108,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,5.36,3.588287548,2.162057456,0.393003132,1.54752,0.07072,0.116248,84.6,5.0,9.8,0.060023809,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,4.97,9.45295497,17.61383955,0.755775254,1.54128,0.09792,0.195508,285.0,2.6,2.8,0.130705703,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,5.38,3.604548178,5.142150435,0.362772122,1.48512,0.08704,0.1321,83.7,5.5,5.1,0.100944905,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,4.69,4.341696764,1.59583979,1.410780474,1.248,0.04352,0.116248,536.0,3.6,1.3,0.087924556,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,5.44,3.740053433,6.185182978,0.443388149,1.48512,0.03264,0.126816,98.7,5.7,6.8,0.080484357,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,5.21,3.870138478,3.368995113,0.846468284,1.29792,0.04352,0.142668,223.0,7.6,12.0,4.01,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,5.17,5.935238559,2.117356062,0.574389193,2.0592,0.04896,0.137384,260.0,9.0,12.9,0.087924556,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,5.37,3.528665236,3.145488139,4.01,1.47264,0.03264,0.121532,145.0,6.6,8.1,0.147446152,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,4.79,4.921659254,6.542794135,1.088316366,1.56,0.04352,0.1321,446.0,3.6,2.6,0.100944905,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,5.23,6.184568227,1.804446299,0.574389193,1.6848,0.03808,0.15852,301.0,9.8,15.2,0.093504706,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,4.33,9.274088034,6.676898319,2.337864785,0.39312,0.04352,0.253632,881.0,11.7,4.0,0.097224806,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76109,5.01,11.76196451,17.13702468,0.65500522,0.38688,0.04896,0.216644,87.6,2.8,3.5,0.123265504,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
25,25322,5.28,26.81113742,4.095822785,0.374575946,3.81888,0.05984,0.659025,279.0,1.4,4.5,0.111510265,11,11.0,242.0,22.0,20.0,6.0,5.0,Pastos
25,25386,5.09,2.967586524,6.121139241,2.125971586,3.89376,0.14144,0.128775,945.0,1.6,3.0,0.131829191,15,15.0,150.0,10.0,,,13.0,Aguacate
25,25123,4.98,8.933466191,17.831945,1.149542552,5.0544,0.03808,0.164125,798.0,3.2,17.7,0.289518506,19,19.0,342.0,18.0,26.0,19.0,22.0,Aguacate
25,19397,5.41,8.556404715,20.84278402,0.403348264,1.56,0.0272,0.078275,223.0,1.0,1.4,0.22666851,12,12.0,156.0,13.0,30.0,21.0,,Forestal
68,68572,4.7,6.329102102,8.545389197,4.849684598,1.83456,0.06528,0.113625,843.0,1.4,9.2,0.222737016,15,15.0,270.0,18.0,22.0,18.0,19.0,Pastos
76,76869,5.4,6.652567145,11.11265147,0.284316721,7.60032,0.0816,0.21715,236.0,2.0,2.9,0.2114207,30,30.0,300.0,10.0,,,,Frutales
76,76869,5.15,5.113197472,9.058841651,0.609250116,6.21504,0.07616,0.26765,340.0,1.5,4.0,0.16565369,30,30.0,300.0,10.0,,,,Frutales
76,76869,5.4,2.034458125,4.437769563,0.121850023,5.20416,0.0816,0.108575,179.0,2.2,15.6,0.16565369,30,30.0,300.0,10.0,,,,Aguacate
76,76869,5.29,5.656504415,11.4549531,0.182775035,8.08704,0.1088,0.46965,274.0,11.8,10.9,0.234304204,30,30.0,300.0,10.0,,,,Frutales
76,76869,5.31,4.388788214,6.320428562,4.01,4.64256,0.0544,0.2323,325.0,1.7,4.7,0.16565369,30,30.0,300.0,10.0,,,,Frutales
76,76869,5.32,2.713591805,3.75316629,0.213237541,7.1136,0.0816,0.128775,327.0,1.0,6.7,0.234304204,30,30.0,300.0,10.0,,,,Frutales
76,76869,5.4,6.018709044,6.149277744,0.152312529,7.33824,0.07616,0.3333,255.0,1.9,9.4,0.16565369,30,30.0,300.0,10.0,,,,Frutales
25,25473,4.56,17.38133769,64.4168121,2.322640105,5.09184,0.27744,9.0395,193.0,3.0,48.6,0.455950715,250,250.0,5.5,22.0,24.0,14.0,7.0,Frutales
76,76233,5.38,4.844579451,5.757126236,0.121181223,7.82496,0.03264,0.11615,295.0,31.0,5.2,0.252854628,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.45,4.573090788,2.121291449,,5.57856,0.07072,0.214625,240.0,2.7,4.2,0.094891005,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.01,5.885285994,18.11896451,0.979548218,3.14496,0.03264,0.13635,313.0,1.6,2.3,0.117457237,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.0,5.975782215,16.37376382,1.090631006,1.52256,0.06528,0.143925,372.0,1.6,2.3,0.117457237,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.2,3.803872909,5.466259453,0.373642104,4.56768,0.03264,0.123725,306.0,1.4,4.9,0.094891005,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.14,4.030113461,7.211460151,0.313051492,4.45536,0.0544,0.128775,307.0,1.3,3.9,0.094891005,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.15,4.165857793,8.229493892,0.383740539,4.26816,0.0816,0.11615,289.0,1.4,4.4,0.162589701,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.02,3.306143693,5.902559628,0.111082788,5.8032,0.07072,0.623675,107.0,4.9,14.5,0.117457237,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.4,4.573090788,7.938627109,0.181771834,4.94208,0.08704,0.19695,206.0,3.0,12.7,0.140023469,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.42,3.803872909,3.721058755,0.050492176,5.50368,0.0544,0.088375,128.0,5.8,10.6,0.140023469,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
85,85410,5.17,1.806892798,2.193176471,1.610873158,0.2496,0.04352,0.02525,354.0,1.5,3.2,0.152034806,50,50.0,750.0,15.0,32.0,25.0,10.0,Forestal
76,76233,5.35,2.644149052,6.486680793,0.475266711,11.7936,0.06528,0.1313,52.8,7.4,15.0,0.178863778,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76869,5.18,4.078571224,7.768606831,0.34463733,4.00608,0.08704,0.18685,342.0,1.4,2.0,0.228816315,30,30.0,300.0,10.0,,,,Frutales
76,50606,4.96,8.11727321,27.944689,1.510322415,2.92032,0.10336,0.305525,278.0,2.1,5.6,0.273974459,20,20.0,140.0,7.0,31.0,20.0,5.0,Frutales
76,76869,5.39,5.631918142,6.545813972,0.304091761,4.19328,0.0816,0.14645,318.0,2.5,4.6,0.206237243,30,30.0,300.0,10.0,,,,Frutales
76,76233,5.17,2.991228381,16.93955327,0.750093012,2.98272,0.04896,0.169175,137.0,1.2,3.0,0.273974459,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.18,1.489659694,14.69776637,0.141909489,3.44448,0.07072,0.20705,90.5,4.3,40.2,0.093341883,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.41,4.544575299,11.64078422,0.030409176,4.23072,0.1088,0.361075,125.0,3.2,4.2,0.206237243,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.22,5.631918142,14.29016875,4.01,3.96864,0.09792,0.4343,149.0,0.8,8.5,0.161079099,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.39,2.369889614,17.14335208,0.05068196,3.96864,0.09792,0.265125,59.5,4.4,23.6,0.29655353,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76233,5.18,7.23704329,18.36614494,0.456137642,4.45536,0.11424,0.21715,219.0,1.2,7.1,0.183658171,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
25,25260,5.38,23.79440214,26.1627819,0.699411051,6.51456,0.13056,0.34845,77.7,1.3,3.3,0.221058583,150,150.0,5.55,37.0,,,,Pastos
68,68079,4.78,2.162776692,8.176204451,6.83192824,1.56624,0.14688,0.053025,627.0,1.7,1.0,0.093341883,52,52.0,159.0,3.05,,,,Pastos
76,76828,5.18,11.23586748,2.201190093,0.661175256,0.468,0.03264,0.16665,65.5,2.9,2.8,0.167950137,15,15.0,225.0,15.0,32.0,20.0,8.0,Frutales
76,76828,4.94,12.64782633,5.417658411,1.011798498,1.23552,0.0272,0.3232,97.0,1.8,5.2,0.148325209,15,15.0,225.0,15.0,32.0,20.0,8.0,Frutales
76,76275,5.23,5.770220336,3.005307173,1.302314899,2.95776,0.0272,0.386325,510.0,4.5,6.6,0.167950137,20,20.0,560.0,28.0,33.0,20.0,16.0,Frutales
76,76275,5.45,3.265132059,2.201190093,,2.69568,0.03808,0.088375,159.0,5.0,8.6,0.167950137,20,20.0,560.0,28.0,33.0,20.0,16.0,Frutales
76,76233,4.98,2.991228381,20.11898466,0.406750035,2.2776,0.04352,0.09595,66.0,5.6,9.3,0.130033524,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
76,76622,5.39,3.806821272,3.226914414,0.233644022,2.9952,0.06528,0.12625,332.0,9.9,10.1,0.113127911,15,15.0,180.0,12.0,,,,Frutales
76,76863,5.17,9.052038452,18.99268018,0.243802457,6.552,0.07072,1.421575,206.0,6.3,10.3,0.425004158,15,15.0,225.0,15.0,,,,Frutales
76,76828,5.29,11.51729053,5.666854354,0.416495865,1.70352,0.04352,0.270175,145.0,5.1,4.3,0.071544411,15,15.0,225.0,15.0,32.0,20.0,8.0,Frutales
76,76828,5.23,13.2482122,4.165352853,0.812674858,2.35248,0.03808,0.2424,99.8,2.5,3.6,0.071544411,15,15.0,225.0,15.0,32.0,20.0,8.0,Frutales
85,85263,4.79,1.541437925,3.121175493,3.650581567,0.47424,0.06528,0.063125,137.0,1.9,13.1,0.052250648,60,60.0,960.0,16.0,,,,Frutales
76,76275,5.39,14.55951649,28.37706456,0.507921786,4.79232,0.05984,0.3232,112.0,3.9,17.3,0.341837159,20,20.0,560.0,28.0,33.0,20.0,16.0,Frutales
76,76233,5.35,5.223029911,6.229917417,0.182851843,3.63168,0.12512,0.229775,146.0,2.3,1.8,0.092336161,18,18.0,450.0,25.0,30.0,19.0,8.0,Frutales
25,25785,5.2,21.88063327,19.74343093,1.381547259,4.56768,0.08704,0.6262,131.0,2.4,10.8,0.25867016,40,40.0,1.0,25.0,22.0,13.0,,Frutales
25,25662,5.07,1.83891593,7.978882173,0.59593653,1.2792,0.02176,0.058075,262.0,1.0,2.4,4.01,45,45.0,585.0,13.0,,,,Frutales
5,5411,4.78,3.822925621,4.247817327,2.767569649,0.96096,0.04352,0.2222,153.0,2.5,16.5,0.252915047,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.4,7.164415627,9.844414596,0.080804953,6.10272,0.65824,1.12615,130.0,5.6,6.5,0.509182933,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.3,5.545881405,14.32169241,0.131308049,4.26816,1.7952,2.6159,89.5,6.6,7.5,0.338337676,12,12.0,90.0,7.5,,,,Aguacate
5,5411,4.54,3.457450151,3.501604358,3.373606798,0.69264,0.03264,0.159075,247.0,1.6,4.5,0.146136762,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.07,3.248607026,6.11334975,1.575696588,1.92816,0.0544,0.108575,126.0,2.7,6.9,0.188848076,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.27,11.75896439,6.859562719,0.505030958,2.37744,0.01632,0.1717,111.0,4.6,2.7,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.36,6.433464688,6.486456235,0.424226005,2.12784,0.01088,0.1919,101.0,5.4,2.5,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.0,4.55387656,4.247817327,1.272678014,1.95312,0.13056,0.209575,484.0,3.1,3.1,0.146136762,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.02,4.762719685,4.994030296,1.050464392,2.19024,0.15776,0.22725,524.0,2.4,3.9,0.274270704,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.09,10.40148407,4.620923812,0.787848294,1.2168,0.02176,0.1616,183.0,4.1,4.9,4.01,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.17,10.24485173,4.994030296,0.878753867,1.23552,0.0272,0.184325,201.0,3.4,6.0,4.01,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.28,13.06423392,4.247817327,0.646439626,0.73632,0.03264,0.138875,240.0,4.3,6.1,0.08206979,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.24,14.73497892,4.247817327,0.505030958,1.092,0.0544,0.234825,285.0,2.2,6.0,4.01,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.45,14.26508189,5.553690023,,0.92976,0.06528,0.113625,175.0,4.4,6.2,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.44,11.75896439,4.434370569,0.565634673,0.91728,0.05984,0.103525,191.0,4.7,6.0,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.43,2.569866869,3.6881576,0.414125385,2.88288,0.03264,0.08585,153.0,3.3,5.6,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.16,1.83891593,3.874710842,0.212113002,1.64112,0.01088,0.174225,276.0,3.3,5.7,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.3,2.778709994,3.874710842,0.24241486,1.6848,0.00544,0.159075,312.0,3.6,6.4,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.28,2.830920775,2.195731662,0.303018575,2.56464,0.02176,0.0707,125.0,7.0,3.2,4.01,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.15,3.248607026,5.180583539,0.12120743,4.8672,0.07616,0.16665,117.0,6.9,2.8,0.359693333,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.35,10.6103272,8.351988658,0.232314241,3.16368,0.0816,0.24745,131.0,3.1,6.1,0.167492419,12,12.0,90.0,7.5,,,,Frutales
5,5411,5.18,9.566111569,14.13513917,0.373722909,0.936,0.0544,0.31815,187.0,3.4,4.9,0.124781105,12,12.0,90.0,7.5,,,,Frutales
5,5411,5.36,3.248607026,3.315051116,0.12120743,2.95776,0.03808,0.159075,133.0,6.2,6.0,0.167492419,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.43,9.566111569,6.486456235,0.525232196,1.42272,0.06528,0.275225,140.0,2.9,6.1,0.188848076,12,12.0,90.0,7.5,,,,Frutales
5,5411,5.21,10.24485173,5.553690023,0.48482972,1.70352,0.0272,0.280275,269.0,3.0,10.4,4.01,12,12.0,90.0,7.5,,,,Frutales
5,5411,5.45,3.457450151,3.315051116,,5.76576,0.01632,0.118675,146.0,10.3,5.2,4.01,12,12.0,90.0,7.5,,,,Aguacate
5,5411,4.81,10.40148407,11.33684053,1.979721355,0.97968,0.01632,0.18685,584.0,1.7,5.1,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.06,7.999788128,8.911648384,0.858552628,2.00304,0.01088,0.21715,505.0,4.3,7.2,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.3,2.883131557,2.941944631,0.949458201,2.69568,0.0272,0.05555,183.0,2.7,5.5,4.01,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.26,2.726499213,4.247817327,0.636339007,2.5584,0.03264,0.063125,186.0,2.6,4.8,0.124781105,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.25,2.204391399,4.807477054,0.636339007,2.77056,0.04352,0.0707,419.0,5.0,2.9,4.01,12,12.0,90.0,7.5,,,,Aguacate
5,5411,4.68,2.935342338,6.11334975,4.060448901,0.5616,0.01088,0.073225,386.0,4.3,4.8,0.146136762,12,12.0,90.0,7.5,,,,Aguacate
5,5411,4.44,2.465445306,9.471308111,4.222058807,0.36192,0.01632,0.148975,556.0,2.2,4.0,0.146136762,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.26,5.284827498,5.553690023,0.71714396,1.6224,0.01632,0.1616,180.0,2.3,6.0,0.124781105,12,12.0,90.0,7.5,,,,Frutales
5,5411,4.97,6.642307813,6.299902992,2.545356027,1.36656,0.0272,0.098475,452.0,3.1,5.9,0.124781105,12,12.0,90.0,7.5,,,,Frutales
5,5411,4.93,9.252846881,8.911648384,2.100928785,0.98592,0.04352,0.1818,237.0,2.3,4.5,0.23155939,12,12.0,90.0,7.5,,,,Aguacate
5,5411,5.11,8.782949849,7.046115961,1.646400923,0.58656,0.0544,0.108575,175.0,1.9,3.4,0.146136762,12,12.0,90.0,7.5,,,,Aguacate
20,20400,5.33,1.160175772,1.822625177,0.555534054,0.5616,0.04896,0.0505,70.0,2.0,0.4,0.146136762,229,229.0,2.115,9.24,,,,Forestal
76,76001,4.94,7.75,11.2656392,1.455063442,1.07952,0.04896,0.12,403.0,2.8,7.4,0.089056195,3,3.0,90.0,30.0,29.0,16.0,20.0,Frutales
76,76563,4.86,7.94,4.101314042,1.455063442,0.80496,0.04352,0.14,91.2,2.7,3.5,0.107007453,5,5.0,30.0,6.0,,,,Frutales
76,76275,5.25,7.9,6.372929335,0.373870468,3.96864,0.03264,0.37,96.0,2.2,8.3,0.178812488,20,20.0,560.0,28.0,33.0,20.0,16.0,Frutales
76,76275,5.13,6.08,7.945586077,1.323703548,3.1824,0.0272,0.29,60.0,2.2,5.1,0.16086123,20,20.0,560.0,28.0,33.0,20.0,16.0,Frutales
76,76828,5.11,12.75,6.372929335,0.414288897,3.03264,0.0272,0.38,74.6,2.2,6.3,0.196763747,15,15.0,225.0,15.0,32.0,20.0,8.0,Frutales
68,18029,4.84,6.82,7.246627525,3.364834211,1.25424,0.04896,0.1,998.0,1.9,5.9,0.124958712,3,3.0,15.0,5.0,,,,Frutales
25,25718,5.27,12.46,22.62371566,1.424749621,2.84544,0.05984,0.21,134.0,1.6,6.2,0.232666265,5,5.0,75.0,15.0,,,,Forestal
